key_mlbam,name_first,name_last,team,at_bats,Throws,PAVE,PAVE_PLUS,Power_A_PLUS,Expected_Hits,Expected_Bases,Expected_HRs,Fastball_Rate,Breaking_Rate,Offspeed_Rate
700270,Yilber,Díaz,DET,25,R,0.3992857142857143,1.6769065062160176,1.823568724640191,6.732,14.031600000000001,1.9668,0.42855893460544625,0.5714410653945537,0.0
571948,Hoby,Milner,SEA,152,L,0.3986510638297872,1.6742411229061716,2.3244075944352725,8.506666666666666,17.885346003898636,1.8844200779727096,0.491125,0.29768750000000005,0.2111875
680604,Blas,Castano,COL,90,R,0.3954634146341463,1.6608537426807934,1.2789951021569648,8.521333333333333,9.841333333333335,0.29333333333333333,0.6706949098621421,0.2739170731707317,0.05538801696712619
672578,Carlos,Hernández,CLE,14,R,0.38461538461538464,1.6152945566963153,1.8380278772747525,7.857142857142858,14.142857142857144,1.5714285714285714,0.5490196078431373,0.21568627450980393,0.23529411764705882
691384,Luis,Perales,WSH,28,R,0.375,1.5749121927789074,1.5316898977289604,7.071428571428572,11.785714285714285,1.5714285714285714,0.5855855855855856,0.07207207207207207,0.34234234234234234
679922,Carlos,Duran,KC,9,R,0.36749999999999994,1.543413948923329,0.6223426242239181,4.788666666666667,4.788666666666667,0.0,0.7510062111801241,0.22627950310559006,0.022714285714285715
695034,Kade,Morris,ATH,87,R,0.365521717211165,1.53510562443026,1.4929314745167932,7.135576354679803,11.487484400656813,0.828072249589491,0.5801509343305591,0.24837387958991428,0.17147518607952664
802408,Brycen,Mautz,STL,39,L,0.3643463497453311,1.5301693562890935,1.5386649778786186,6.173538461538462,11.839384615384617,1.5704615384615384,0.509853291038858,0.4718675654242665,0.018279143536875497
694680,Trevor,Martin,LAA,66,R,0.36324630541871916,1.5255494276955512,1.2353929964016137,6.827916666666665,9.505833333333335,0.39999999999999997,0.7445616849359832,0.057789165156601215,0.19764914990741567
668820,Max,Kranick,WSH,93,R,0.35936039435248296,1.5092295111134981,1.5508764204098768,6.63536641852771,11.933346567411082,1.0439156327543426,0.39451066026410564,0.6054893397358944,0.0
687209,Zach,Maxwell,CIN,66,R,0.35913690476190474,1.508290907163736,1.204852028137806,7.403888888888889,9.270833333333332,0.3,0.9278640463917525,0.07213595360824743,0.0
689546,Nick,Davila,SEA,117,R,0.3585944055944056,1.5060125376878244,1.2746217152978097,6.209885343035344,9.807681947331947,0.4827772695772696,0.360587494033576,0.639412505966424,0.0
687911,Bryan,King,HOU,234,L,0.3562823725981621,1.496302540472115,1.5962471429254992,7.014888337468982,12.282455334987592,1.3933469809760133,0.7379586880464171,0.25667544711048446,0.005365864843098422
664954,Brett,Sullivan,COL,33,R,0.3515798180314309,1.4765529124071735,1.8124687690823462,7.453809523809523,13.946190476190477,0.19999999999999998,0.16427355623100304,0.0,0.835726443768997
643377,Griffin,Jax,TB,385,R,0.3497260034904014,1.4687673254103248,1.2800377069976292,6.890662931839403,9.849355742296918,0.4111111111111111,0.4566640933961753,0.3331791499307345,0.21015675667309017
641793,Zack,Littell,AZ,531,R,0.34754669393319704,1.459614735561043,1.8118372101136844,7.024137606626327,13.941330893601165,1.8452828566720045,0.3573409577792979,0.3356075114439985,0.30705153077670366
671111,Sammy,Peralta,LAA,59,L,0.34393965517241376,1.4444660173632198,1.3856752843568971,6.7760699152542365,10.662192796610169,0.9715307203389831,0.42326965467261524,0.42824468457692144,0.14848566075046338
702273,Noah,Schultz,CWS,286,L,0.3422017918728445,1.4371673984302207,1.0412502578009295,6.266951048951049,8.011986013986014,0.41678321678321684,0.5987300103877944,0.13924202910037412,0.05702796051183148
668834,Easton,McGee,KC,47,R,0.3418097443097443,1.435520890464152,1.7261965862939468,6.710687856772185,13.282362048088567,1.7503538315170384,0.5757528904392806,0.39714173145750936,0.027105378103210027
671936,Adam,Macko,TEX,115,L,0.34115196078431376,1.4327583536790596,0.985354140219426,6.421927661463848,7.581888725707845,0.32321868916288127,0.4035209055209055,0.40253610020276687,0.1939429942763276
680723,Drew,Rom,ATH,53,L,0.3401196808510638,1.4284230196704295,1.4442428232046784,6.727236745496456,11.112845556219586,0.12452830188679244,0.8359853480595805,0.10338896038099099,0.06062569155942852
677944,Slade,Cecconi,CLE,490,R,0.33883894815146653,1.423044242218999,1.5420939254680859,6.834629460722837,11.865768935507162,1.3082608976551515,0.618773038564117,0.3668732112335711,0.014353750202311812
690440,Bradley,Hanner,NYY,18,R,0.33821428571428575,1.420420806249167,2.1865724228912984,7.440714285714287,16.824761904761907,2.2654761904761904,0.7756755788971115,0.22432442110288853,0.0
674003,Cody,Bradford,TEX,132,L,0.3343022971652003,1.4039913703452573,1.4161431671963292,6.935833333333334,10.896630434782608,0.726086956521739,0.5413416926462498,0.14793920777553637,0.3107190995782138
646242,Jhonathan,Díaz,SEA,6,L,0.33333333333333337,1.3999219491368067,2.382628729800605,7.333333333333334,18.333333333333332,3.666666666666667,0.6,0.32,0.08
686628,,,ATL,4,R,0.33333333333333337,1.3999219491368067,0.7147886189401814,5.499999999999999,5.499999999999999,0.0,0.7391304347826085,0.2608695652173913,0.0
686796,Blake,Walston,AZ,3,L,0.33333333333333337,1.3999219491368067,1.9061029838404842,7.333333333333334,14.666666666666668,0.0,0.49999999999999994,0.35714285714285715,0.14285714285714285
694037,Daniel,Palencia,CHC,90,R,0.3330867008704675,1.3988861505423997,1.8354682532678808,6.623466666666667,14.123161904761904,1.682895238095238,0.714700677131425,0.25062326869806095,0.034676054170514004
657571,Caleb,Ferguson,STL,146,L,0.33228659099298635,1.3955258764047789,1.4120770753857075,6.23811475173804,10.865343555884653,1.0033442140770907,0.825441697914006,0.1745583020859939,0.0
676620,Blake,Weiman,LAA,45,L,0.3302272727272727,1.3868772218834862,1.4070938867755174,7.265,10.827,0.5936666666666667,0.1767035714285714,0.7508446428571429,0.07245178571428572
621242,Edwin,Díaz,LAD,76,R,0.3288267206477733,1.380995231092485,1.3760148320234482,6.148719298245613,10.587859649122807,0.6848596491228071,0.47123443223443223,0.32376556776556775,0.0
607625,Seth,Lugo,KC,651,R,0.3283756584272048,1.3791008753834841,1.4178404339342108,6.692728223992545,10.909690193725314,0.7389516854595239,0.4982863806090191,0.40973326986448744,0.09198034952649352
547179,Michael,Lorenzen,TOR,579,R,0.32758140321399876,1.3757651894649339,1.5054458247344757,6.525778199806974,11.583777100866993,1.1139074511709377,0.5551642848456151,0.2242794248351234,0.22055629031926152
622491,Luis,Castillo,CWS,556,R,0.32676772696126366,1.372347939727848,1.58388178996397,6.6496153438897325,12.187309106457475,1.3403721816491299,0.597777170330343,0.21329099669637663,0.18893183297328023
656986,Bennett,Sousa,HOU,107,L,0.3259109667046292,1.3687497472626162,1.2132892819863077,6.195067326916818,9.335754479161823,0.7275081717580322,0.30145713783927813,0.6985428621607219,0.0
608372,Tomoyuki,Sugano,COL,558,R,0.3233738244867506,1.3580943440259465,1.5216170981349566,6.741810521852746,11.708208298211067,0.9280104583538206,0.5084278275751163,0.285382083390326,0.20619008903455768
641778,Eric,Lauer,LAD,458,L,0.3222305985188482,1.3532930626500772,1.5294379407632026,6.33768248078114,11.768386417050076,1.4868482006528945,0.6650579676731805,0.20676765206687242,0.12817438025994715
676254,Ryan,Walker,SF,146,R,0.32047193616585967,1.3459070925628696,1.1852346624958008,6.110065331928346,9.119885894926991,0.8405768478097245,0.6580826342311525,0.34191736576884757,0.0
671106,Logan,Allen,CLE,80,L,0.31846703296703294,1.337486968581073,1.334917303905529,6.28964278033569,10.27163132838695,1.1343786963449565,0.6178117968987534,0.21301234489207385,0.16917585820917275
686475,Tyler,Tolbert,KC,33,R,0.3182430213464696,1.3365461722276082,1.409974701512458,6.140833333333333,10.849166666666667,1.4324999999999999,0.0,0.0,0.53
644433,Chadwick,Tromp,BAL,6,R,0.318,1.3355255394765135,1.767910517512049,5.83,13.603333333333335,1.943333333333333,0.06625,0.0,0.46375
596142,Gary,Sánchez,MIL,10,R,0.318,1.3355255394765135,0.9092111232919109,6.996,6.996,0.0,0.265,0.10600000000000001,0.42400000000000004
804668,Rafael,Flores,PIT,5,R,0.318,1.3355255394765135,0.9092111232919109,6.996,6.996,0.0,0.0,0.7949999999999999,0.0
661527,Seth,Martinez,BOS,6,R,0.31799999999999995,1.335525539476513,1.1365139041148884,5.83,8.745,0.0,0.39749999999999996,0.32522727272727275,0.07227272727272727
476594,Robert,Stock,NYM,127,R,0.317596893080764,1.3338325848042512,1.0817515038457606,6.203046587664774,8.323626193115969,0.3351517640370742,0.7732231844481021,0.13808265686567908,0.08869415868621877
686753,Drey,Jameson,AZ,85,R,0.31737538768276474,1.3329023139987168,1.1312347463410166,6.186960784313726,8.70437908496732,0.15205882352941177,0.36858263305322125,0.3937873482726424,0.23763001867413636
