key_mlbam,name_first,name_last,team,opponent,is_home,game_pk,game_datetime,PA_L,PA_R,Expected_Bases,Expected_BB,Expected_HBP,Expected_RBI,Game_Hit_Probability,Matchup_Hit_Probability,Matchup_Ratio,Adjusted_Expected_Bases,DK_Points_Hitter_HitType,DK_Points_Hitter,dk_slot,DK_Points_Hitter_Source,Ceiling_DK_Points,n_games,Ceiling_Source,Upside_Deviation,Upside_Deviation_Source,Boom_Adjusted_DK_Points,Boom_Rate,Boom_Rate_Source,Matchup_Boom_Score
665833,Oneil,Cruz,PIT,CHC,False,824630,2026-09-12T18:20:00Z,116.0,251,1.601645198313296,0.3906898509751542,0.0050068119891008,0.7204993574872985,0.6275001452247462,0.6948722643967404,1.1073659021192166,1.7736072799051146,4.788384934287829,6.233357855258206,OF,model,16.0,84,player,5.072799376657727,player,11.306157231915932,0.2261904761904762,player,0.25047562071744184
804606,Konnor,Griffin,PIT,CHC,False,824630,2026-09-12T18:20:00Z,70.0,204,0.928074817518248,0.2552189781021898,0.008941605839416,0.2198144768856447,0.5705093311017018,0.5724697586594015,1.0034362760621531,0.9312639387975732,2.5142263819656883,6.218805644296241,SS,model,12.0,65,player,4.365453405083218,player,10.584259049379458,0.07692307692307693,player,0.07718740585093486
641355,Cody,Bellinger,NYY,NYM,True,823496,2026-09-12T17:35:00Z,178.0,325,1.7342384029158382,0.1033238071570576,0.0,0.5477213386348575,0.660553399799623,0.62582356591358,0.9474231244641566,1.6430575662562523,4.43592681737863,6.214143001725975,OF,model,14.0,117,player,5.431774328545265,player,11.645917330271239,0.1111111111111111,player,0.10526923605157294
621566,Matt,Olson,ATL,PHI,True,824870,2026-09-12T23:15:00Z,258.0,373,0.9332005907538836,0.2428135718359784,0.0029120443740095,0.2157455432677216,0.592310394711121,0.5020167455058491,0.8475568721880872,0.7909405738234367,2.135381361208515,6.214143001725975,1B,model,16.0,147,player,5.321055674555008,player,11.535198676280983,0.2108843537414966,player,0.178736483250549
596019,Francisco,Lindor,NYM,NYY,False,823496,2026-09-12T17:35:00Z,123.0,274,1.4410686474835013,0.2029246713279217,0.1056380590320092,0.4592797915448192,0.6112932273371271,0.5198820565592596,0.8504626475643015,1.2255750572607256,3.308807539592507,6.20124922957555,SS,model,17.0,88,player,6.196650594274957,player,12.397899823850508,0.18181818181818182,player,0.15462957228441845
607208,Trea,Turner,PHI,ATL,False,824870,2026-09-12T23:15:00Z,210.0,423,1.3993333973784212,0.1830005657316084,0.0125621771060159,0.3653465372955895,0.605897478681664,0.5470348379911434,0.9028504940826024,1.2633888492093943,3.410897215095523,6.199962630018732,SS,model,14.0,142,player,4.881283794839266,player,11.081246424857998,0.11971830985915492,player,0.10808773520707211
665742,Juan,Soto,NYM,NYY,False,823496,2026-09-12T17:35:00Z,136.0,263,1.3083757470599575,0.38718671679198,0.0,0.4632354925775978,0.5792656682414352,0.5723102992262471,0.9879927822473864,1.2926657945627702,3.489939112160567,6.19753133754812,OF,model,16.0,95,player,5.304488027620147,player,11.502019365168266,0.24210526315789474,player,0.23919825254410407
677800,Wilyer,Abreu,BOS,KC,True,824712,2026-09-12T20:10:00Z,185.0,430,1.4941196620626378,0.4549031569895658,0.0302661819887429,0.2471532937938185,0.6033134496810644,0.6022541628826124,0.9982442181605399,1.4914963138940078,4.026741748251043,6.193525737388938,OF,model,17.0,141,player,5.710179056718632,player,11.903704794107568,0.16312056737588654,player,0.16283416324604552
682998,Corbin,Carroll,AZ,TEX,True,825035,2026-09-13T00:10:00Z,197.0,407,1.3942406753321337,0.2373279409246,0.015247309602649,0.3311269087590506,0.5611939914611965,0.5466767373403234,0.974131486898008,1.3581737421549742,3.6667974690699996,6.19047807522085,OF,model,16.0,141,player,5.566331229440051,player,11.756809304660901,0.1702127659574468,player,0.1658096147911503
680776,Jarren,Duran,BOS,KC,True,824712,2026-09-12T20:10:00Z,129.0,432,1.4906586038220786,0.1693062637317083,0.0138814616755793,0.297066941646285,0.5659132659007544,0.663699523363489,1.1727937183219939,1.7482350467251675,4.719884979148608,6.190447768728511,OF,model,15.0,136,player,5.011750897523093,player,11.202198666251604,0.14705882352941177,player,0.17246966445911674
693304,Nick,Gonzales,PIT,CHC,False,824630,2026-09-12T18:20:00Z,178.0,389,1.0869163509689022,0.3123140339369519,0.1255918834578833,0.2096122062923138,0.6497264185907143,0.7268301259553733,1.1186710362369139,1.215901840641227,3.282691789363185,6.18054266961789,3B,model,12.0,134,player,3.8159472877320173,player,9.996489957349908,0.05223880597014925,player,0.058438039206405945
678246,Miguel,Vargas,CWS,STL,False,823009,2026-09-12T23:15:00Z,180.0,448,1.1168615776348998,0.3977742826049218,0.006827229299363,0.2944688246938802,0.6300991336140679,0.57332541054577,0.9098971573843309,1.0162291746817744,2.743615525805855,6.17042899460092,3B,model,16.0,145,player,5.962123508008951,player,12.132552502609872,0.1793103448275862,player,0.16315397304822485
664040,Brandon,Lowe,PIT,CHC,False,824630,2026-09-12T18:20:00Z,185.0,407,1.4451204478835455,0.329819312649046,0.0020692567567567,0.266079765283436,0.6265023250146304,0.7025352440891168,1.1213609527669524,1.6205016423016976,4.375030333886124,6.154794714006551,2B,model,16.0,134,player,5.64746285294458,player,11.80225756695113,0.19402985074626866,player,0.21757749829806539
672515,Gabriel,Moreno,AZ,TEX,True,825035,2026-09-13T00:10:00Z,137.0,344,1.57015258501745,0.3553781789845979,0.005093555093555,0.5285196318980103,0.6570116850921223,0.6587958057198018,1.0027155082141794,1.57441634725958,4.2506092543314145,6.1489672741976875,C,model,14.0,117,player,3.86994742508485,player,10.018914699282536,0.1452991452991453,player,0.14569370632171838
681198,TJ,Rumfield,COL,DET,False,824224,2026-09-12T17:10:00Z,180.0,396,1.5268300344947985,0.6518408845123858,0.0290326286764705,0.3579184186433056,0.6444695456128662,0.6307136085969047,0.9786554118660796,1.4942404762580075,4.034150437801369,6.121217354170909,1B,model,15.0,140,player,4.608956730417106,player,10.730174084588015,0.12857142857142856,player,0.12582712438278165
808959,Munetaka,Murakami,CWS,STL,False,823009,2026-09-12T23:15:00Z,143.0,335,0.9389388197655923,0.4106789853709413,0.1061575628838483,0.3891562637634881,0.5260037824694439,0.48084978063971595,0.914156507358669,0.8583370321003847,2.3173383192646186,6.114520985578001,1B,model,16.900000000000006,112,player,5.880685433286641,player,11.995206418864642,0.24107142857142858,player,0.220377015166822
606466,Ketel,Marte,AZ,TEX,True,825035,2026-09-13T00:10:00Z,143.0,409,1.4349002736463077,0.4463465994128868,0.0371149661237492,0.4187375670646747,0.6683446548833153,0.5837708662703982,0.8734578215072542,1.2533248670992667,3.3837264761946004,6.109869814774664,2B,model,15.0,127,player,4.7103137728476865,player,10.82018358762235,0.18110236220472442,player,0.15818527476115626
683737,Michael,Busch,CHC,PIT,True,824630,2026-09-12T18:20:00Z,188.0,458,1.1568620797437528,0.4551415917041015,0.0195992950128688,0.4595504407761682,0.5846716217266528,0.5593697347771347,0.9567246194114971,1.106798432954435,2.9881344092903834,6.102813755275765,1B,model,14.0,144,player,4.404849761460554,player,10.507663516736319,0.1388888888888889,player,0.13287841936270794
702284,Cole,Young,SEA,ATH,False,824955,2026-09-13T01:40:00Z,192.0,391,1.149934968103922,0.2443184803390635,0.1622203140299195,0.2888975904799233,0.5818170146631748,0.6056486292028016,1.0409606696590394,1.1970370744618046,3.2317606936319803,6.085139425849891,2B,model,12.0,146,player,4.603763044256131,player,10.688902470106022,0.08904109589041095,player,0.09268827880525693
672386,Alejandro,Kirk,TOR,BAL,True,822768,2026-09-12T19:07:00Z,87.0,179,1.4491568198184468,0.2915225776665773,0.0,0.5953183654560475,0.6547880886075212,0.47026955171648144,0.718201140030756,1.0407860800769533,2.8099142589917587,6.077193371524261,C,model,14.300000000000004,68,player,4.631950262610137,player,10.7091436341344,0.1323529411764706,player,0.09505603323936476
