key_mlbam,name_first,name_last,team,PA_L,PA_R,WAVE,WAVE_L,WAVE_R,probability_L,probability_R,probability,WAVE_CI_Low,WAVE_CI_High,probability_CI_Low,probability_CI_High,Game_Hit_Probability,Game_Hit_Probability_CI_Low,Game_Hit_Probability_CI_High,Consistency,Approach,Expected_Bases,Expected_BB,Expected_HBP,Expected_RBI,Exit_Velo,Barrel_Rate,xBA,xwOBA,Fastball_WAVE,Breaking_WAVE,Offspeed_WAVE,WAVE_Home,WAVE_Away,Whiff_Rate,Chase_Rate,Last_Game_Date,avg_batting_order,start_rate
670042,Luke,Raley,SEA,26.0,257,0.07991738930115538,0.0837401171936275,0.07953065418362901,0.2636821108729229,0.2517742426111681,0.2528739493366593,0.16521278704143688,0.25955655879032374,0.46848532702540524,0.6506814756638133,0.19566496499980662,0.34829808027402587,0.5473629403004981,-0.057208984336852675,0.04947857244632031,0.24889575971731445,0.030300353356890457,0.015150176678445228,0.08440812720848055,15.709201183431952,0.027958579881656807,0.06832352071005918,0.08463062130177515,0.08337932303164092,0.07462121212121212,0.044230769230769226,0.07459349593495934,0.0726829268292683,0.14671511922026237,0.14601081886073455,2026-07-30,,0.0
806068,Colt,Emerson,SEA,80.0,158,0.07303589427287023,0.0843826483071908,0.06729070235675855,0.265487738391443,0.21636816466094344,0.23313271411670722,0.1332894101257764,0.2299297800372364,0.3938789588901689,0.5992660376467922,0.19452055932956847,0.3567310642119894,0.5875907791127207,-0.03861215478713875,0.04534910594800227,0.19044117647058822,0.03860294117647058,0.005147058823529412,0.05661764705882352,15.046322463768114,0.008876811594202897,0.05496394927536231,0.05971938405797101,0.06465174129353234,0.04872068230277185,0.09764982373678026,0.07138440398488492,0.05964936886395512,0.12275817895151754,0.16324364056580315,2026-08-12,,0.0
642020,Chuckie,Robinson,LAD,8.0,15,0.08008022893522244,0.08029723112447759,0.07996449443428637,0.2539529302367276,0.25300781695706365,0.2533366489515354,0.024180004484220335,0.2679598107574366,0.08210290482914984,0.6643611409017438,0.19404770953683997,0.022417491450056642,0.47088818221285356,-0.05928893941469543,0.049159396470783934,0.05326086956521739,0.0,0.0,0.0,13.929027777777776,0.0,0.03564166666666667,0.033376388888888886,0.01,0.024999999999999998,0.0,0.0,0.01764705882352941,0.10326797385620914,0.1346590909090909,2026-07-01,,0.0
660710,Rodolfo,Durán,SD,19.0,71,0.07946680561240234,0.07997186565413512,0.07933164869982597,0.2530287636047771,0.25120790712122043,0.251592573869463,0.07794682040686313,0.21873930500697653,0.2472584408241285,0.5785113204862617,0.19377380931089372,0.19230498083676129,0.5121994835545616,-0.05781876455856927,0.048752051433018265,0.17013888888888887,0.04763888888888888,0.006805555555555554,0.054444444444444434,15.054224137931035,0.015086206896551723,0.043921982758620685,0.05198405172413793,0.044082125603864736,0.08685897435897436,0.0,0.07313664596273292,0.048232323232323224,0.09245785270629991,0.17945128779395297,2026-07-12,,0.0
695508,Cam,Cauley,TEX,36.0,28,0.08221990193764317,0.07439450737590389,0.09228112351702225,0.2370593925026403,0.2874263081349153,0.25939741180387454,0.11064643172948806,0.2997436056410153,0.3366227378714205,0.7126575493565046,0.19346237079858958,0.24514757074395555,0.5927329903193531,-0.06593504100528497,0.050183638266595616,0.19140625,0.0478515625,0.009570312499999997,0.009570312499999997,14.955581395348837,0.0,0.04527616279069767,0.044132558139534886,0.08235294117647059,0.047058823529411764,0.09230769230769231,0.1,0.04285714285714286,0.10619469026548672,0.11327433628318584,2026-08-13,,0.0
687282,Gabriel,Rincones,PHI,5.0,83,0.07669237286180666,0.08557285010468765,0.07615740435319937,0.26882405992510927,0.2421331020207399,0.2436679905385264,0.09719902329030118,0.24950124943576169,0.30084724891432435,0.6337944621934637,0.19232996637224747,0.2268802210080984,0.559974557940115,-0.05133802416627892,0.046864656426267894,0.16704545454545455,0.013920454545454547,0.013920454545454547,0.04176136363636363,14.901727272727271,0.015909090909090907,0.03859227272727272,0.04659136363636363,0.06229977116704805,0.04642857142857143,0.09107142857142857,0.07195121951219513,0.06399345335515548,0.11904388714733542,0.18085931318246556,2026-07-31,,0.0
678577,Junior,Perez,CWS,27.0,9,0.07749656176794623,0.0713612341629831,0.0959025445828356,0.22827275583005946,0.2973268414258219,0.24597112501965346,0.07870447595018111,0.3189079431127947,0.24942107793266444,0.7392523794239065,0.1921105463414115,0.14164643854782027,0.5559564416525933,-0.053860578678241955,0.047253647211737256,0.2552083333333333,0.017013888888888887,0.0,0.10208333333333333,15.921666666666665,0.024999999999999994,0.05998333333333333,0.087925,0.05267857142857142,0.09583333333333333,0.024999999999999998,0.075,0.04772727272727273,0.1527869343721906,0.1146103896103896,2026-07-26,,0.0
701305,Zach,Dezenzo,HOU,30.0,53,0.0867124383858582,0.08619434044467697,0.08700570137143247,0.2705618856250369,0.2728261893472621,0.27200834656085926,0.12228902945885584,0.2904338716464535,0.36652374105939356,0.6990633612755076,0.19101137544403066,0.23900183324508897,0.5495898265556931,-0.0809969711168286,0.05195668840884629,0.16972891566265058,0.05165662650602409,0.0,0.022138554216867466,14.853124999999999,0.015909090909090907,0.05763068181818182,0.06259034090909091,0.10070028011204482,0.075,0.0,0.07926829268292683,0.09107142857142857,0.14875124875124876,0.15652595214020895,2026-08-03,,0.0
694728,Brice,Matthews,HOU,82.0,141,0.07885242404908369,0.08110630954702151,0.07754165375950282,0.256247492122607,0.24610011646513186,0.24984285955898322,0.1385175685541816,0.23990293388381032,0.40657957813751155,0.6171384998050204,0.1908758888170653,0.3178419154257886,0.5390061953620611,-0.05896697074191792,0.04768897788291814,0.18951793721973098,0.04119955156950672,0.0,0.05767937219730942,14.64928832116788,0.01532846715328467,0.050752554744525544,0.05981934306569343,0.049057027391109106,0.08355263157894736,0.06285714285714286,0.015517241379310345,0.07233115468409586,0.10509366179112137,0.09850414977803512,2026-07-10,,0.0
691740,Daniel,Susac,SF,50.0,105,0.08197907965652593,0.10017438939671161,0.07331464644691371,0.30887878540445834,0.23393954097444425,0.25871702835275956,0.1670785345297909,0.2977966899168002,0.47263149346921507,0.7098516847503041,0.1905263479892324,0.31410966265495277,0.5875454016178128,-0.06819068036352716,0.049292410574677974,0.2133870967741935,0.03161290322580644,0.011854838709677417,0.07112903225806452,15.08337962962963,0.008101851851851851,0.05818587962962962,0.06198078703703702,0.05517241379310345,0.03068181818181818,0.16041666666666665,0.053679653679653674,0.0983695652173913,0.08741289198606272,0.17127935703787098,2026-08-09,,0.0
